Entity,Code,Year,Oil Consumption - TWh
Morocco,MAR,1969,21.551185607910156
Morocco,MAR,1970,22.55748176574707
Morocco,MAR,1971,23.806575775146484
Morocco,MAR,1972,25.329978942871094
Morocco,MAR,1973,30.294248580932617
Morocco,MAR,1974,32.48070526123047
Morocco,MAR,1975,33.62335968017578
Morocco,MAR,1976,36.71665954589844
Morocco,MAR,1977,41.40304946899414
Morocco,MAR,1978,44.406288146972656
Morocco,MAR,1979,50.36139678955078
Morocco,MAR,1980,51.022361755371094
Morocco,MAR,1981,50.17695999145508
Morocco,MAR,1982,52.81163787841797
Morocco,MAR,1983,53.35172653198242
Morocco,MAR,1984,55.4833984375
Morocco,MAR,1985,55.25038146972656
Morocco,MAR,1986,54.29143524169922
Morocco,MAR,1987,54.274658203125
Morocco,MAR,1988,58.015289306640625
Morocco,MAR,1989,63.67005157470703
Morocco,MAR,1990,65.89839935302734
Morocco,MAR,1991,65.97016143798828
Morocco,MAR,1992,77.8426742553711
Morocco,MAR,1993,79.1883316040039
Morocco,MAR,1994,86.09112548828125
Morocco,MAR,1995,81.52536010742188
Morocco,MAR,1996,76.85733032226562
Morocco,MAR,1997,81.7391357421875
Morocco,MAR,1998,81.00672149658203
Morocco,MAR,1999,89.25713348388672
Morocco,MAR,2000,83.48258972167969
Morocco,MAR,2001,83.63728332519531
Morocco,MAR,2002,87.03640747070312
Morocco,MAR,2003,87.08411407470703
Morocco,MAR,2004,100.61575317382812
Morocco,MAR,2005,109.3342514038086
Morocco,MAR,2006,110.87303161621094
Morocco,MAR,2007,115.99519348144531
Morocco,MAR,2008,127.88395690917969
Morocco,MAR,2009,129.22274780273438
Morocco,MAR,2010,143.70777893066406
Morocco,MAR,2011,153.33932495117188
Morocco,MAR,2012,154.2911376953125
Morocco,MAR,2013,156.06314086914062
Morocco,MAR,2014,148.685302734375
Morocco,MAR,2015,145.5152130126953
Morocco,MAR,2016,149.0646514892578
Morocco,MAR,2017,157.80401611328125
Morocco,MAR,2018,154.05062866210938
Morocco,MAR,2019,156.34242248535156
Morocco,MAR,2020,136.36764526367188
Morocco,MAR,2021,152.0574951171875
Netherlands,NLD,1965,295.904541015625
Netherlands,NLD,1966,320.87744140625
Netherlands,NLD,1967,327.9667053222656
Netherlands,NLD,1968,353.75811767578125
Netherlands,NLD,1969,385.8373718261719
Netherlands,NLD,1970,429.03131103515625
Netherlands,NLD,1971,423.7892150878906
Netherlands,NLD,1972,472.7687072753906
Netherlands,NLD,1973,487.9266662597656
Netherlands,NLD,1974,418.325439453125
Netherlands,NLD,1975,412.4856872558594
Netherlands,NLD,1976,464.20843505859375
Netherlands,NLD,1977,445.5194396972656
Netherlands,NLD,1978,455.1834411621094
Netherlands,NLD,1979,490.4418029785156
Netherlands,NLD,1980,458.67547607421875
Netherlands,NLD,1981,426.8679504394531
Netherlands,NLD,1982,373.0677185058594
Netherlands,NLD,1983,353.53448486328125
Netherlands,NLD,1984,349.0068664550781
Netherlands,NLD,1985,353.1458740234375
Netherlands,NLD,1986,391.5668029785156
Netherlands,NLD,1987,394.3720703125
Netherlands,NLD,1988,418.44598388671875
Netherlands,NLD,1989,412.8923645019531
Netherlands,NLD,1990,428.5198059082031
Netherlands,NLD,1991,411.3497619628906
Netherlands,NLD,1992,431.891845703125
Netherlands,NLD,1993,426.7470397949219
Netherlands,NLD,1994,424.055419921875
Netherlands,NLD,1995,447.4748229980469
Netherlands,NLD,1996,447.37652587890625
Netherlands,NLD,1997,464.7484130859375
Netherlands,NLD,1998,470.2668151855469
Netherlands,NLD,1999,479.2935485839844
Netherlands,NLD,2000,486.1824645996094
Netherlands,NLD,2001,509.7185974121094
Netherlands,NLD,2002,512.0508422851562
Netherlands,NLD,2003,512.8084106445312
Netherlands,NLD,2004,536.4214477539062
Netherlands,NLD,2005,569.4229125976562
Netherlands,NLD,2006,567.0725708007812
Netherlands,NLD,2007,583.5201416015625
Netherlands,NLD,2008,554.8765258789062
Netherlands,NLD,2009,530.0778198242188
Netherlands,NLD,2010,539.929443359375
Netherlands,NLD,2011,546.4569702148438
Netherlands,NLD,2012,518.8716430664062
Netherlands,NLD,2013,493.0150146484375
Netherlands,NLD,2014,470.3920593261719
Netherlands,NLD,2015,459.1960144042969
Netherlands,NLD,2016,473.8620910644531
Netherlands,NLD,2017,455.89404296875
Netherlands,NLD,2018,467.30584716796875
Netherlands,NLD,2019,458.8200378417969
Netherlands,NLD,2020,419.38818359375
Netherlands,NLD,2021,420.3123779296875
New Zealand,NZL,1965,32.63617706298828
New Zealand,NZL,1966,36.133480072021484
New Zealand,NZL,1967,37.95180892944336
New Zealand,NZL,1968,38.9959716796875
New Zealand,NZL,1969,40.50510787963867
New Zealand,NZL,1970,47.60986328125
New Zealand,NZL,1971,49.176490783691406
New Zealand,NZL,1972,52.943153381347656
New Zealand,NZL,1973,55.9627571105957
New Zealand,NZL,1974,53.54411697387695
New Zealand,NZL,1975,51.83285903930664
New Zealand,NZL,1976,53.206451416015625
New Zealand,NZL,1977,52.866661071777344
New Zealand,NZL,1978,50.51144790649414
New Zealand,NZL,1979,50.983150482177734
New Zealand,NZL,1980,49.19086456298828
New Zealand,NZL,1981,46.72816848754883
New Zealand,NZL,1982,46.5411491394043
New Zealand,NZL,1983,44.60512924194336
New Zealand,NZL,1984,45.1412239074707
New Zealand,NZL,1985,42.784427642822266
New Zealand,NZL,1986,38.614620208740234
New Zealand,NZL,1987,44.4202880859375
New Zealand,NZL,1988,44.36454391479492
New Zealand,NZL,1989,44.97659683227539
New Zealand,NZL,1990,50.69227981567383
New Zealand,NZL,1991,51.45549392700195
New Zealand,NZL,1992,53.09952163696289
New Zealand,NZL,1993,52.60847473144531
New Zealand,NZL,1994,61.27751159667969
New Zealand,NZL,1995,65.90586853027344
New Zealand,NZL,1996,67.32356262207031
New Zealand,NZL,1997,71.2641830444336
New Zealand,NZL,1998,72.12576293945312
New Zealand,NZL,1999,72.49217224121094
New Zealand,NZL,2000,74.4842300415039
New Zealand,NZL,2001,74.82283782958984
New Zealand,NZL,2002,77.64874267578125
New Zealand,NZL,2003,81.95574951171875
New Zealand,NZL,2004,82.34383392333984
New Zealand,NZL,2005,85.36834716796875
New Zealand,NZL,2006,86.1949691772461
New Zealand,NZL,2007,86.59333038330078
New Zealand,NZL,2008,87.75154113769531
New Zealand,NZL,2009,83.75274658203125
New Zealand,NZL,2010,83.8456039428711
New Zealand,NZL,2011,86.38825988769531
New Zealand,NZL,2012,85.12799835205078
New Zealand,NZL,2013,86.34358215332031
New Zealand,NZL,2014,87.80648803710938
New Zealand,NZL,2015,91.31747436523438
New Zealand,NZL,2016,93.61309051513672
New Zealand,NZL,2017,98.73356628417969
New Zealand,NZL,2018,98.5304946899414
New Zealand,NZL,2019,100.9011001586914
New Zealand,NZL,2020,82.86809539794922
New Zealand,NZL,2021,80.81326293945312
Non-OECD (BP),,1965,4565.44384765625
Non-OECD (BP),,1966,4911.62548828125
Non-OECD (BP),,1967,5243.064453125
Non-OECD (BP),,1968,5625.39697265625
Non-OECD (BP),,1969,6026.8583984375
Non-OECD (BP),,1970,6600.1669921875
Non-OECD (BP),,1971,7125.1767578125
Non-OECD (BP),,1972,7734.35205078125
Non-OECD (BP),,1973,8452.9482421875
Non-OECD (BP),,1974,8987.6796875
Non-OECD (BP),,1975,9322.251953125
Non-OECD (BP),,1976,9896.7978515625
Non-OECD (BP),,1977,10490.978515625
Non-OECD (BP),,1978,11168.822265625
Non-OECD (BP),,1979,11619.5078125
Non-OECD (BP),,1980,11823.1279296875
Non-OECD (BP),,1981,11942.57421875
Non-OECD (BP),,1982,12028.91015625
Non-OECD (BP),,1983,12142.1572265625
Non-OECD (BP),,1984,12349.4912109375
Non-OECD (BP),,1985,12330.4892578125
Non-OECD (BP),,1986,12633.4951171875
Non-OECD (BP),,1987,13020.6552734375
Non-OECD (BP),,1988,13360.0595703125
Non-OECD (BP),,1989,13668.1806640625
Non-OECD (BP),,1990,14007.7265625
Non-OECD (BP),,1991,13974.2197265625
Non-OECD (BP),,1992,13938.9150390625
Non-OECD (BP),,1993,13667.79296875
Non-OECD (BP),,1994,13835.6669921875
Non-OECD (BP),,1995,14107.658203125
Non-OECD (BP),,1996,14252.361328125
Non-OECD (BP),,1997,14990.322265625
Non-OECD (BP),,1998,15089.412109375
Non-OECD (BP),,1999,15423.216796875
Non-OECD (BP),,2000,15933.6025390625
Non-OECD (BP),,2001,16348.1640625
Non-OECD (BP),,2002,16735.169921875
Non-OECD (BP),,2003,17348.73828125
Non-OECD (BP),,2004,18563.16015625
Non-OECD (BP),,2005,18932.439453125
Non-OECD (BP),,2006,19641.859375
Non-OECD (BP),,2007,20419.48828125
Non-OECD (BP),,2008,21003.283203125
Non-OECD (BP),,2009,21370.943359375
Non-OECD (BP),,2010,22712.0859375
Non-OECD (BP),,2011,23464.501953125
Non-OECD (BP),,2012,24365.677734375
Non-OECD (BP),,2013,25016.732421875
Non-OECD (BP),,2014,25598.26953125
Non-OECD (BP),,2015,26187.626953125
Non-OECD (BP),,2016,26832.388671875
Non-OECD (BP),,2017,27436.66015625
Non-OECD (BP),,2018,27980.970703125
Non-OECD (BP),,2019,28314.10546875
Non-OECD (BP),,2020,26505.91015625
Non-OECD (BP),,2021,27942.3046875
North America,,1965,7466.54638671875
North America,,1966,7833.9521484375
North America,,1967,8160.85107421875
North America,,1968,8699.626953125
North America,,1969,9124.7021484375
North America,,1970,9575.9951171875
North America,,1971,9905.8310546875
North America,,1972,10679.77734375
North America,,1973,11345.5478515625
North America,,1974,11017.251953125
North America,,1975,10800.1875
North America,,1976,11553.232421875
North America,,1977,12132.0966796875
North America,,1978,12456.7705078125
North America,,1979,12294.8935546875
North America,,1980,11572.8701171875
North America,,1981,10935.0654296875
North America,,1982,10349.138671875
North America,,1983,10217.1982421875
North America,,1984,10544.7734375
North America,,1985,10521.3359375
North America,,1986,10960.857421875
North America,,1987,11218.513671875
North America,,1988,11646.9658203125
North America,,1989,11753.9443359375
North America,,1990,11500.8974609375
North America,,1991,11279.0244140625
North America,,1992,11491.7509765625
North America,,1993,11580.810546875
North America,,1994,11930.970703125
North America,,1995,11891.56640625
North America,,1996,12302.8037109375
North America,,1997,12512.90234375
North America,,1998,12769.6162109375
North America,,1999,13059.2294921875
North America,,2000,13269.0283203125
North America,,2001,13269.912109375
North America,,2002,13277.146484375
North America,,2003,13504.173828125
North America,,2004,13996.5048828125
North America,,2005,14003.796875
North America,,2006,13867.0419921875
North America,,2007,13860.2841796875
North America,,2008,13070.060546875
North America,,2009,12438.462890625
North America,,2010,12645.73046875
North America,,2011,12471.005859375
North America,,2012,12273.22265625
North America,,2013,12376.568359375
North America,,2014,12382.55859375
North America,,2015,12586.740234375
North America,,2016,12675.8359375
North America,,2017,12710.408203125
North America,,2018,12978.3310546875
North America,,2019,12868.1064453125
North America,,2020,11174.986328125
North America,,2021,12029.806640625
North America (BP),,1965,7235.7431640625
North America (BP),,1966,7595.50146484375
North America (BP),,1967,7912.1767578125
North America (BP),,1968,8445.5380859375
North America (BP),,1969,8863.5419921875
North America (BP),,1970,9278.466796875
North America (BP),,1971,9601.970703125
North America (BP),,1972,10339.7587890625
North America (BP),,1973,10981.1337890625
North America (BP),,1974,10655.7607421875
North America (BP),,1975,10457.271484375
North America (BP),,1976,11201.7197265625
North America (BP),,1977,11765.7509765625
North America (BP),,1978,12085.7255859375
North America (BP),,1979,11920.9609375
North America (BP),,1980,11158.744140625
North America (BP),,1981,10516.98828125
North America (BP),,1982,9982.07421875
North America (BP),,1983,9868.888671875
North America (BP),,1984,10178.1552734375
North America (BP),,1985,10178.4423828125
North America (BP),,1986,10622.7421875
North America (BP),,1987,10875.103515625
North America (BP),,1988,11302.0849609375
North America (BP),,1989,11392.4013671875
North America (BP),,1990,11139.7216796875
North America (BP),,1991,10927.0859375
North America (BP),,1992,11149.9052734375
North America (BP),,1993,11238.94140625
North America (BP),,1994,11574.0849609375
North America (BP),,1995,11532.765625
North America (BP),,1996,11929.056640625
North America (BP),,1997,12124.248046875
North America (BP),,1998,12367.44140625
North America (BP),,1999,12665.1875
North America (BP),,2000,12823.7275390625
North America (BP),,2001,12820.12109375
North America (BP),,2002,12822.69140625
North America (BP),,2003,13054.2724609375
North America (BP),,2004,13543.7763671875
North America (BP),,2005,13550.533203125
North America (BP),,2006,13407.1982421875
North America (BP),,2007,13413.5341796875
North America (BP),,2008,12637.8369140625
North America (BP),,2009,12032.9248046875
North America (BP),,2010,12245.8154296875
North America (BP),,2011,12069.4013671875
North America (BP),,2012,11883.20703125
North America (BP),,2013,12001.0419921875
North America (BP),,2014,12016.2021484375
North America (BP),,2015,12204.8564453125
North America (BP),,2016,12279.94921875
North America (BP),,2017,12326.5263671875
North America (BP),,2018,12588.7119140625
North America (BP),,2019,12487.857421875
North America (BP),,2020,10859.8681640625
North America (BP),,2021,11682.294921875
North Macedonia,MKD,1990,12.740926742553711
North Macedonia,MKD,1991,11.40630054473877
North Macedonia,MKD,1992,12.286931991577148
North Macedonia,MKD,1993,13.216734886169434
North Macedonia,MKD,1994,10.265978813171387
North Macedonia,MKD,1995,9.655315399169922
North Macedonia,MKD,1996,14.679261207580566
North Macedonia,MKD,1997,12.30549430847168
North Macedonia,MKD,1998,11.074812889099121
North Macedonia,MKD,1999,11.075539588928223
North Macedonia,MKD,2000,11.268543243408203
North Macedonia,MKD,2001,9.231522560119629
North Macedonia,MKD,2002,10.424202919006348
North Macedonia,MKD,2003,10.086402893066406
North Macedonia,MKD,2004,10.276314735412598
North Macedonia,MKD,2005,10.581573486328125
North Macedonia,MKD,2006,11.128955841064453
North Macedonia,MKD,2007,12.07359504699707
North Macedonia,MKD,2008,10.888533592224121
North Macedonia,MKD,2009,11.39299201965332
North Macedonia,MKD,2010,10.972304344177246
North Macedonia,MKD,2011,11.368758201599121
North Macedonia,MKD,2012,10.987784385681152
North Macedonia,MKD,2013,10.72403621673584
North Macedonia,MKD,2014,10.6401948928833
North Macedonia,MKD,2015,11.407449722290039
North Macedonia,MKD,2016,12.802809715270996
North Macedonia,MKD,2017,12.185035705566406
North Macedonia,MKD,2018,11.69250774383545
North Macedonia,MKD,2019,12.734196662902832
North Macedonia,MKD,2020,11.724160194396973
North Macedonia,MKD,2021,13.619163513183594
Norway,NOR,1965,60.31652069091797
Norway,NOR,1966,68.08451080322266
Norway,NOR,1967,70.49037170410156
Norway,NOR,1968,78.40631866455078
Norway,NOR,1969,86.18964385986328
Norway,NOR,1970,97.02359008789062
Norway,NOR,1971,96.00080108642578
Norway,NOR,1972,100.55224609375
Norway,NOR,1973,102.16668701171875
Norway,NOR,1974,92.95791625976562
Norway,NOR,1975,96.23274993896484
Norway,NOR,1976,106.44093322753906
Norway,NOR,1977,104.85936737060547
Norway,NOR,1978,116.65633392333984
Norway,NOR,1979,116.01387023925781
Norway,NOR,1980,112.0844955444336
Norway,NOR,1981,104.18350982666016
Norway,NOR,1982,100.11226654052734
Norway,NOR,1983,98.31226348876953
Norway,NOR,1984,102.18022918701172
Norway,NOR,1985,107.21479797363281
Norway,NOR,1986,114.97386169433594
Norway,NOR,1987,114.5948715209961
Norway,NOR,1988,107.59319305419922
Norway,NOR,1989,108.83678436279297
Norway,NOR,1990,104.73780059814453
Norway,NOR,1991,96.91612243652344
Norway,NOR,1992,99.8434066772461
Norway,NOR,1993,105.48894500732422
Norway,NOR,1994,107.63432312011719
Norway,NOR,1995,106.41788482666016
Norway,NOR,1996,113.95960235595703
Norway,NOR,1997,115.51258850097656
Norway,NOR,1998,115.73517608642578
Norway,NOR,1999,114.7408447265625
Norway,NOR,2000,106.319580078125
Norway,NOR,2001,120.6412582397461
Norway,NOR,2002,116.79222106933594
Norway,NOR,2003,120.55917358398438
Norway,NOR,2004,117.99325561523438
Norway,NOR,2005,117.61478424072266
Norway,NOR,2006,120.29048156738281
Norway,NOR,2007,119.56424713134766
Norway,NOR,2008,117.87445831298828
Norway,NOR,2009,119.02104949951172
Norway,NOR,2010,121.6048812866211
Norway,NOR,2011,119.48556518554688
Norway,NOR,2012,116.85442352294922
Norway,NOR,2013,120.9051742553711
Norway,NOR,2014,114.89522552490234
Norway,NOR,2015,114.84809112548828
Norway,NOR,2016,111.02130126953125
Norway,NOR,2017,110.46126556396484
Norway,NOR,2018,113.58778381347656
Norway,NOR,2019,109.58120727539062
Norway,NOR,2020,104.85246276855469
Norway,NOR,2021,105.00849914550781
OECD (BP),,1965,13424.1591796875
OECD (BP),,1966,14429.5205078125
OECD (BP),,1967,15489.072265625
OECD (BP),,1968,16862.93359375
OECD (BP),,1969,18326.142578125
OECD (BP),,1970,19905.015625
OECD (BP),,1971,20869.62109375
OECD (BP),,1972,22377.912109375
OECD (BP),,1973,24081.857421875
OECD (BP),,1974,23090.5
OECD (BP),,1975,22393.515625
OECD (BP),,1976,23855.66796875
OECD (BP),,1977,24437.158203125
OECD (BP),,1978,25341.09765625
OECD (BP),,1979,25445.05859375
OECD (BP),,1980,23691.29296875
OECD (BP),,1981,22308.998046875
OECD (BP),,1982,21156.357421875
OECD (BP),,1983,20795.44921875
OECD (BP),,1984,21330.564453125
OECD (BP),,1985,21329.61328125
OECD (BP),,1986,22067.337890625
OECD (BP),,1987,22372.888671875
OECD (BP),,1988,23192.529296875
OECD (BP),,1989,23488.654296875
OECD (BP),,1990,23600.29296875
OECD (BP),,1991,23636.421875
OECD (BP),,1992,24212.931640625
OECD (BP),,1993,24292.8203125
OECD (BP),,1994,24957.841796875
OECD (BP),,1995,25334.517578125
OECD (BP),,1996,26061.935546875
OECD (BP),,1997,26422.921875
OECD (BP),,1998,26555.001953125
OECD (BP),,1999,26946.876953125
OECD (BP),,2000,26947.322265625
OECD (BP),,2001,26907.51953125
OECD (BP),,2002,26873.693359375
OECD (BP),,2003,27231.912109375
OECD (BP),,2004,27707.494140625
OECD (BP),,2005,27740.21484375
OECD (BP),,2006,27530.75
OECD (BP),,2007,27339.388671875
OECD (BP),,2008,26335.40234375
OECD (BP),,2009,25000.623046875
OECD (BP),,2010,25182.98828125
OECD (BP),,2011,24843.15234375
OECD (BP),,2012,24645.02734375
OECD (BP),,2013,24503.423828125
OECD (BP),,2014,24234.171875
OECD (BP),,2015,24608.63671875
OECD (BP),,2016,24928.388671875
OECD (BP),,2017,25078.884765625
OECD (BP),,2018,25269.65234375
OECD (BP),,2019,25054.521484375
OECD (BP),,2020,21874.798828125
OECD (BP),,2021,23228.169921875
Oceania,,1965,232.65554809570312
Oceania,,1966,250.1810302734375
Oceania,,1967,272.3395690917969
Oceania,,1968,294.28094482421875
Oceania,,1969,302.9532165527344
Oceania,,1970,337.8052978515625
Oceania,,1971,354.7210388183594
Oceania,,1972,363.97650146484375
Oceania,,1973,387.855712890625
Oceania,,1974,405.279296875
Oceania,,1975,399.9373779296875
Oceania,,1976,409.0279235839844
Oceania,,1977,425.4674377441406
Oceania,,1978,431.4581298828125
Oceania,,1979,436.89794921875
Oceania,,1980,416.9584655761719
Oceania,,1981,409.1465148925781
Oceania,,1982,403.39031982421875
Oceania,,1983,364.6885986328125
Oceania,,1984,376.12017822265625
Oceania,,1985,375.5852355957031
Oceania,,1986,366.76165771484375
Oceania,,1987,381.0901794433594
Oceania,,1988,396.337646484375
Oceania,,1989,411.4927978515625
Oceania,,1990,425.576904296875
Oceania,,1991,414.0763244628906
Oceania,,1992,423.6464538574219
Oceania,,1993,434.660400390625
Oceania,,1994,456.86669921875
Oceania,,1995,493.683349609375
Oceania,,1996,506.3389892578125
Oceania,,1997,517.322021484375
Oceania,,1998,518.0960083007812
Oceania,,1999,528.6461181640625
Oceania,,2000,530.4658203125
Oceania,,2001,531.908203125
Oceania,,2002,539.62353515625
Oceania,,2003,542.2156982421875
Oceania,,2004,553.6395263671875
Oceania,,2005,564.0701904296875
Oceania,,2006,579.8367919921875
Oceania,,2007,592.8636474609375
Oceania,,2008,600.4674682617188
Oceania,,2009,587.8935546875
Oceania,,2010,603.1524047851562
Oceania,,2011,633.4485473632812
Oceania,,2012,646.5470581054688
Oceania,,2013,664.380615234375
Oceania,,2014,663.2347412109375
Oceania,,2015,661.8961181640625
Oceania,,2016,665.3361206054688
Oceania,,2017,698.3133544921875
Oceania,,2018,708.6417236328125
Oceania,,2019,705.0955810546875
Oceania,,2020,605.0353393554688
Oceania,,2021,617.1622314453125
Oman,OMN,1965,0.09738055616617203
Oman,OMN,1966,0.12186110764741898
Oman,OMN,1967,0.5409833192825317
Oman,OMN,1968,0.6519083380699158
Oman,OMN,1969,0.9285110831260681
Oman,OMN,1970,0.9359055757522583
Oman,OMN,1971,15.471502304077148
Oman,OMN,1972,17.677217483520508
Oman,OMN,1973,15.375913619995117
Oman,OMN,1974,14.127882957458496
Oman,OMN,1975,12.90469741821289
Oman,OMN,1976,14.85639762878418
Oman,OMN,1977,14.312169075012207
Oman,OMN,1978,13.616950988769531
Oman,OMN,1979,14.08372688293457
Oman,OMN,1980,10.597539901733398
Oman,OMN,1981,10.41259765625
Oman,OMN,1982,15.550249099731445
Oman,OMN,1983,12.001436233520508
Oman,OMN,1984,19.48709487915039
Oman,OMN,1985,17.011295318603516
Oman,OMN,1986,12.100618362426758
Oman,OMN,1987,13.748310089111328
Oman,OMN,1988,12.565488815307617
Oman,OMN,1989,16.3715877532959
Oman,OMN,1990,24.387266159057617
Oman,OMN,1991,40.052223205566406
Oman,OMN,1992,35.36574935913086
Oman,OMN,1993,33.806156158447266
Oman,OMN,1994,29.583311080932617
Oman,OMN,1995,32.55546188354492
Oman,OMN,1996,31.351797103881836
Oman,OMN,1997,27.593461990356445
Oman,OMN,1998,27.727603912353516
Oman,OMN,1999,35.44929122924805
Oman,OMN,2000,37.84492492675781
Oman,OMN,2001,42.20793533325195
Oman,OMN,2002,49.36030960083008
Oman,OMN,2003,47.33402633666992
Oman,OMN,2004,46.236778259277344
Oman,OMN,2005,51.53972244262695
Oman,OMN,2006,53.67273712158203
Oman,OMN,2007,51.76779556274414
Oman,OMN,2008,70.15721130371094
Oman,OMN,2009,66.96846008300781
Oman,OMN,2010,76.53600311279297
Oman,OMN,2011,80.79763793945312
Oman,OMN,2012,87.65480041503906
Oman,OMN,2013,101.05799102783203
Oman,OMN,2014,103.9253921508789
Oman,OMN,2015,104.5213623046875
Oman,OMN,2016,107.01193237304688
Oman,OMN,2017,126.79811096191406
Oman,OMN,2018,129.95297241210938
Oman,OMN,2019,126.5902328491211
Oman,OMN,2020,107.1280517578125
Oman,OMN,2021,116.61083221435547
Other Africa (BP),,1965,165.55955505371094
Other Africa (BP),,1966,172.1705780029297
Other Africa (BP),,1967,179.9486846923828
Other Africa (BP),,1968,187.81365966796875
Other Africa (BP),,1969,203.36192321777344
Other Africa (BP),,1970,211.90103149414062
Other Africa (BP),,1971,235.33587646484375
Other Africa (BP),,1972,247.5067138671875
Other Africa (BP),,1973,271.1838684082031
Other Africa (BP),,1974,278.7171325683594
Other Africa (BP),,1975,284.5830993652344
Other Africa (BP),,1976,312.28778076171875
Other Africa (BP),,1977,337.5825500488281
Other Africa (BP),,1978,358.6513671875
Other Africa (BP),,1979,376.2292785644531
Other Africa (BP),,1980,400.64935302734375
Other Africa (BP),,1981,427.0886535644531
Other Africa (BP),,1982,434.8473205566406
Other Africa (BP),,1983,442.8701171875
Other Africa (BP),,1984,416.4671325683594
Other Africa (BP),,1985,439.5597839355469
Other Africa (BP),,1986,425.728515625
Other Africa (BP),,1987,454.60113525390625
Other Africa (BP),,1988,478.7100830078125
Other Africa (BP),,1989,489.52850341796875
Other Africa (BP),,1990,489.20074462890625
Other Africa (BP),,1991,499.7232360839844
Other Africa (BP),,1992,513.2036743164062
Other Africa (BP),,1993,530.1699829101562
Other Africa (BP),,1994,549.5713500976562
Other Africa (BP),,1995,565.4766845703125
Other Africa (BP),,1996,579.0881958007812
Other Africa (BP),,1997,592.96142578125
Other Africa (BP),,1998,601.9784545898438
Other Africa (BP),,1999,635.5634155273438
Other Africa (BP),,2000,645.7137451171875
Other Africa (BP),,2001,666.5349731445312
Other Africa (BP),,2002,692.6223754882812
Other Africa (BP),,2003,715.755615234375
Other Africa (BP),,2004,731.0582885742188
Other Africa (BP),,2005,765.44873046875
Other Africa (BP),,2006,781.6552124023438
Other Africa (BP),,2007,787.8209838867188
Other Africa (BP),,2008,847.2091064453125
Other Africa (BP),,2009,884.4002685546875
Other Africa (BP),,2010,924.053955078125
Other Africa (BP),,2011,869.096435546875
Other Africa (BP),,2012,952.0145874023438
Other Africa (BP),,2013,1005.482421875
Other Africa (BP),,2014,1009.8426513671875
Other Africa (BP),,2015,1011.228271484375
Other Africa (BP),,2016,1024.9378662109375
Other Africa (BP),,2017,1067.2413330078125
Other Africa (BP),,2018,1140.3404541015625
Other Africa (BP),,2019,1160.11572265625
Other Africa (BP),,2020,1067.870849609375
Other Africa (BP),,2021,1167.1182861328125
Other Asia Pacific (BP),,1965,42.84870147705078
Other Asia Pacific (BP),,1966,44.636985778808594
Other Asia Pacific (BP),,1967,46.81757736206055
Other Asia Pacific (BP),,1968,48.712520599365234
Other Asia Pacific (BP),,1969,50.62587356567383
Other Asia Pacific (BP),,1970,53.06996536254883
Other Asia Pacific (BP),,1971,54.91960525512695
Other Asia Pacific (BP),,1972,66.81969451904297
Other Asia Pacific (BP),,1973,65.15132141113281
Other Asia Pacific (BP),,1974,71.70831298828125
Other Asia Pacific (BP),,1975,64.1749496459961
Other Asia Pacific (BP),,1976,71.79537200927734
Other Asia Pacific (BP),,1977,70.28170776367188
Other Asia Pacific (BP),,1978,79.04835510253906
Other Asia Pacific (BP),,1979,85.9744644165039
Other Asia Pacific (BP),,1980,92.60801696777344
Other Asia Pacific (BP),,1981,94.71784210205078
Other Asia Pacific (BP),,1982,93.48104095458984
Other Asia Pacific (BP),,1983,93.50810241699219
Other Asia Pacific (BP),,1984,98.69454956054688
Other Asia Pacific (BP),,1985,96.9437484741211
Other Asia Pacific (BP),,1986,106.30147552490234
Other Asia Pacific (BP),,1987,102.20849609375
Other Asia Pacific (BP),,1988,102.18814849853516
Other Asia Pacific (BP),,1989,97.43991088867188
Other Asia Pacific (BP),,1990,107.03836822509766
Other Asia Pacific (BP),,1991,94.69971466064453
Other Asia Pacific (BP),,1992,88.82950592041016
Other Asia Pacific (BP),,1993,92.36827087402344
Other Asia Pacific (BP),,1994,91.72537231445312
Other Asia Pacific (BP),,1995,97.8282241821289
Other Asia Pacific (BP),,1996,104.50929260253906
Other Asia Pacific (BP),,1997,106.59703826904297
Other Asia Pacific (BP),,1998,112.64395141601562
Other Asia Pacific (BP),,1999,108.02535247802734
Other Asia Pacific (BP),,2000,113.90594482421875
Other Asia Pacific (BP),,2001,115.45492553710938
Other Asia Pacific (BP),,2002,118.271240234375
Other Asia Pacific (BP),,2003,125.4089126586914
Other Asia Pacific (BP),,2004,128.73199462890625
Other Asia Pacific (BP),,2005,126.38336181640625
Other Asia Pacific (BP),,2006,133.1121063232422
Other Asia Pacific (BP),,2007,143.11428833007812
Other Asia Pacific (BP),,2008,140.8996124267578
Other Asia Pacific (BP),,2009,151.0015869140625
Other Asia Pacific (BP),,2010,175.9110107421875
Other Asia Pacific (BP),,2011,183.57907104492188
Other Asia Pacific (BP),,2012,190.28541564941406
Other Asia Pacific (BP),,2013,199.14942932128906
Other Asia Pacific (BP),,2014,213.80068969726562
Other Asia Pacific (BP),,2015,238.72225952148438
Other Asia Pacific (BP),,2016,242.62306213378906
Other Asia Pacific (BP),,2017,243.20489501953125
Other Asia Pacific (BP),,2018,272.0914306640625
Other Asia Pacific (BP),,2019,285.56390380859375
Other Asia Pacific (BP),,2020,291.326171875
Other Asia Pacific (BP),,2021,302.7781982421875
Other CIS (BP),,1985,161.86459350585938
